Name,Data Url,CL- 0 Deg Alpha,CD- 0 Deg Alpha,CL/CD- 0 Deg Alpha,CL- 3 Deg Alpha,CD- 3 Deg Alpha,CL/CD- 3 Deg Alpha,CL- 5 Deg Alpha,CD- 5 Deg Alpha,CL/CD- 5 Deg Alpha,CL- 7.5 Deg Alpha,CD- 7.5 Deg Alpha,CL/CD- 7.5 Deg Alpha,CL- 10 Deg Alpha,CD- 10 Deg Alpha,CL/CD- 10 Deg Alpha
"Airfoil,b737b-il",http://airfoiltools.com/polar/csv?polar=xf-b737b-il-200000,0.1201,0.01022,11.75146771037182,0.5181,0.01177,44.01869158878505,0.6904,0.01490,46.33557046979866,0.9279,0.01975,46.982278481012656,1.1494,0.02669,43.0648182840015
"Airfoil,b737c-il",http://airfoiltools.com/polar/csv?polar=xf-b737c-il-200000,0.1422,0.00936,15.192307692307692,0.5281,0.01037,50.92574734811957,0.7127,0.01094,65.14625228519195,0.9007,0.01825,49.35342465753425,1.0682,0.03627,29.451337193272682
"Airfoil,b737d-il",http://airfoiltools.com/polar/csv?polar=xf-b737d-il-200000,0.1343,0.01108,12.120938628158845,0.5472,0.01059,51.671388101983005,0.7268,0.01060,68.56603773584905,0.9203,0.01750,52.58857142857143,1.0931,0.03209,34.06357120598317
"Airfoil,bacj-il",http://airfoiltools.com/polar/csv?polar=xf-bacj-il-200000,-0.1834,0.01726,-10.625724217844727,0.3123,0.01269,24.609929078014186,0.5068,0.01778,28.503937007874015,0.7343,0.03082,23.82543802725503,0.7960,0.08004,9.945027486256873
"Airfoil,bacnlf-il",http://airfoiltools.com/polar/csv?polar=xf-bacnlf-il-200000,0.0026,0.01504,0.1728723404255319,0.4678,0.01251,37.394084732214225,0.6501,0.01663,39.092002405291645,0.7343,0.03082,23.82543802725503,0.7960,0.08004,9.945027486256873
"Airfoil,bacxxx-il",http://airfoiltools.com/polar/csv?polar=xf-bacxxx-il-200000,0.0848,0.01277,6.640563821456539,0.5906,0.01040,56.78846153846154,0.7325,0.01354,54.09896602658789,0.9449,0.01745,54.14899713467049,1.1309,0.02444,46.272504091653026
"Airfoil,bambino6-il",http://airfoiltools.com/polar/csv?polar=xf-bambino6-il-200000,0.3255,0.01255,25.93625498007968,0.7217,0.01804,40.005543237250556,0.8660,0.01982,43.69323915237134,1.0003,0.02245,44.55679287305122,1.0201,0.02669,38.220307231172725
"Airfoil,be50-il",http://airfoiltools.com/polar/csv?polar=xf-be50-il-200000,0.5555,0.00849,65.4299175500589,0.8684,0.01100,78.94545454545455,1.0696,0.01458,73.360768175583,1.2726,0.02412,52.76119402985075,1.4062,0.04527,31.06251380605257
"Airfoil,be50sm-il",http://airfoiltools.com/polar/csv?polar=xf-be50sm-il-200000,0.4896,0.00892,54.887892376681606,0.8089,0.00996,81.214859437751,1.0086,0.01335,75.5505617977528,1.2524,0.01735,72.18443804034581,1.3862,0.03437,40.33168460867036
"Airfoil,boe103-il",http://airfoiltools.com/polar/csv?polar=xf-boe103-il-200000,0.4898,0.01056,46.38257575757576,0.7651,0.01140,67.1140350877193,0.9352,0.01300,71.93846153846154,1.1302,0.01724,65.55684454756381,1.2620,0.02528,49.92088607594937
"Airfoil,boe106-il",http://airfoiltools.com/polar/csv?polar=xf-boe106-il-200000,0.4351,0.01101,39.51861943687556,0.7276,0.01168,62.29452054794521,0.9105,0.01320,68.97727272727272,1.1240,0.01559,72.09749839640796,1.2403,0.02226,55.718778077268645
"Airfoil,bqm34-il",http://airfoiltools.com/polar/csv?polar=xf-bqm34-il-200000,0.0000,0.00957,0.0,0.4470,0.00972,45.98765432098766,0.5813,0.01379,42.153734590282816,0.7812,0.02352,33.214285714285715,0.8906,0.04995,17.82982982982983
"Airfoil,bw3-il",http://airfoiltools.com/polar/csv?polar=xf-bw3-il-200000,0.2553,0.01655,15.425981873111786,0.9073,0.01340,67.7089552238806,1.0504,0.01903,55.19705727798214,1.3483,0.03392,39.749410377358494,0.8906,0.04995,17.82982982982983
"Airfoil,c141a-il",http://airfoiltools.com/polar/csv?polar=xf-c141a-il-200000,0.0171,0.01740,0.9827586206896552,0.6055,0.01264,47.90348101265823,0.7405,0.01529,48.43034663178548,0.8459,0.02101,40.26178010471204,1.0482,0.03083,33.99935128121959
"Airfoil,c141b-il",http://airfoiltools.com/polar/csv?polar=xf-c141b-il-200000,0.0415,0.01707,2.431165787932045,0.6384,0.01200,53.199999999999996,0.7359,0.01495,49.22408026755853,0.8542,0.02100,40.67619047619047,1.0582,0.03106,34.06954282034771
"Airfoil,c141c-il",http://airfoiltools.com/polar/csv?polar=xf-c141c-il-200000,0.2018,0.01509,13.373094764744865,0.6079,0.01067,56.97282099343955,0.7227,0.01395,51.806451612903224,0.8830,0.02194,40.2461257976299,1.0831,0.03707,29.217696250337198
"Airfoil,c141d-il",http://airfoiltools.com/polar/csv?polar=xf-c141d-il-200000,0.2082,0.01475,14.115254237288136,0.6211,0.01029,60.35957240038872,0.7249,0.01492,48.5857908847185,0.9152,0.02181,41.96240256762953,1.1225,0.03240,34.64506172839506
"Airfoil,c141e-il",http://airfoiltools.com/polar/csv?polar=xf-c141e-il-200000,0.1924,0.01454,13.23246217331499,0.6351,0.01019,62.32580961727184,0.7513,0.01444,52.029085872576175,0.9395,0.02218,42.35798016230839,1.1584,0.03512,32.98405466970387
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,0.2264,0.01681,13.468173706127306,0.6671,0.00985,67.7258883248731,0.7998,0.01485,53.858585858585855,1.0152,0.02075,48.92530120481928,1.2211,0.02875,42.47304347826087
"Airfoil,c5a-il",http://airfoiltools.com/polar/csv?polar=xf-c5a-il-200000,-0.0580,0.01615,-3.591331269349845,0.3743,0.01197,31.269841269841272,0.5801,0.01458,39.787379972565155,0.8137,0.02183,37.2743930371049,1.0302,0.03689,27.926267281105993
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-200000,0.0010,0.01564,0.06393861892583119,0.6009,0.01127,53.31854480922804,0.6995,0.01411,49.57476966690291,0.8806,0.02184,40.320512820512825,1.0989,0.03610,30.440443213296398
"Airfoil,c5c-il",http://airfoiltools.com/polar/csv?polar=xf-c5c-il-200000,0.0853,0.01602,5.324594257178527,0.5918,0.01109,53.3633904418395,0.7129,0.01398,50.994277539341915,0.9017,0.02228,40.47127468581687,1.1197,0.03554,31.505346088913896
"Airfoil,c5d-il",http://airfoiltools.com/polar/csv?polar=xf-c5d-il-200000,0.0861,0.01495,5.759197324414716,0.6037,0.01040,58.04807692307693,0.7112,0.01409,50.475514549325766,0.9088,0.02215,41.0293453724605,1.1273,0.03509,32.12596181248219
"Airfoil,c5e-il",http://airfoiltools.com/polar/csv?polar=xf-c5e-il-200000,0.1871,0.01047,17.87010506208214,0.5332,0.01017,52.428711897738445,0.6887,0.01502,45.852197070572565,0.9283,0.02306,40.25585429314831,1.1504,0.03648,31.53508771929825
"Airfoil,cap21c-il",http://airfoiltools.com/polar/csv?polar=xf-cap21c-il-200000,0.0869,0.01898,4.578503688092729,0.4234,0.02035,20.805896805896804,0.6412,0.02089,30.694112015318336,0.8834,0.02502,35.30775379696243,1.1243,0.02931,38.35892186966906
"Airfoil,cast102-il",http://airfoiltools.com/polar/csv?polar=xf-cast102-il-200000,0.0774,0.01862,4.156820622986036,0.5255,0.01394,37.69727403156384,0.7393,0.01333,55.46136534133533,0.9493,0.01881,50.46783625730994,1.1279,0.02916,38.679698216735254
"Airfoil,ch10sm-il",http://airfoiltools.com/polar/csv?polar=xf-ch10sm-il-200000,1.1750,0.02055,57.17761557177616,1.4705,0.02190,67.14611872146119,1.6551,0.02427,68.19530284301607,1.8410,0.02778,66.27069834413247,2.0044,0.03163,63.37021814732849
"Airfoil,chen-il",http://airfoiltools.com/polar/csv?polar=xf-chen-il-200000,0.2408,0.07398,3.2549337658826705,0.1774,0.08035,2.20784069695084,0.2303,0.08490,2.7126030624263837,0.4604,0.09629,4.78138955239381,0.5683,0.11563,4.914814494508346
"Airfoil,clarkk-il",http://airfoiltools.com/polar/csv?polar=xf-clarkk-il-200000,0.3918,0.01312,29.86280487804878,0.7292,0.01092,66.77655677655677,0.9221,0.01223,75.3965658217498,1.1294,0.01619,69.75911056207535,1.2543,0.02467,50.84312930685042
"Airfoil,clarkv-il",http://airfoiltools.com/polar/csv?polar=xf-clarkv-il-200000,0.4136,0.01315,31.452471482889734,0.7679,0.01099,69.87261146496816,0.9560,0.01184,80.74324324324324,1.1209,0.01635,68.5565749235474,1.2475,0.02381,52.39395212095758
"Airfoil,clarkw-il",http://airfoiltools.com/polar/csv?polar=xf-clarkw-il-200000,0.4029,0.01067,37.76007497656982,0.7576,0.01076,70.40892193308551,0.9296,0.01271,73.1392604248623,1.1371,0.01618,70.27812113720643,1.2581,0.02349,53.558961260110685
"Airfoil,clarkx-il",http://airfoiltools.com/polar/csv?polar=xf-clarkx-il-200000,0.4301,0.01033,41.63601161665053,0.7236,0.01091,66.32447296058662,0.9161,0.01213,75.5234954657873,1.1253,0.01581,71.17647058823529,1.2286,0.02574,47.73115773115773
"Airfoil,clarky-il",http://airfoiltools.com/polar/csv?polar=xf-clarky-il-200000,0.4424,0.01016,43.54330708661417,0.7370,0.01092,67.4908424908425,0.9227,0.01266,72.8830963665087,1.1486,0.01648,69.69660194174757,1.3158,0.02138,61.54349859681946
"Airfoil,clarkyh-il",http://airfoiltools.com/polar/csv?polar=xf-clarkyh-il-200000,0.4051,0.01098,36.89435336976321,0.7084,0.01217,58.20870994248151,0.8932,0.01357,65.8216654384672,1.0815,0.01860,58.145161290322584,1.1361,0.03116,36.4602053915276
"Airfoil,clarkys-il",http://airfoiltools.com/polar/csv?polar=xf-clarkys-il-200000,0.3367,0.01348,24.97774480712166,0.6310,0.01287,49.02874902874903,0.8242,0.01428,57.7170868347339,1.0538,0.01703,61.879036993540815,1.2048,0.02314,52.0656871218669
"Airfoil,clarkysm-il",http://airfoiltools.com/polar/csv?polar=xf-clarkysm-il-200000,0.5234,0.01034,50.61895551257253,0.7845,0.01102,71.18874773139746,0.9436,0.01276,73.94984326018809,1.0538,0.01703,61.879036993540815,1.2458,0.02107,59.12672045562412
"Airfoil,clarkz-il",http://airfoiltools.com/polar/csv?polar=xf-clarkz-il-200000,0.4847,0.01027,47.19571567672834,0.7804,0.01139,68.51624231782264,0.9722,0.01307,74.3840856924254,1.1967,0.01629,73.46224677716391,1.3337,0.02297,58.06269046582499
"Airfoil,clarym15-il",http://airfoiltools.com/polar/csv?polar=xf-clarym15-il-200000,0.4249,0.01177,36.10025488530162,0.7814,0.01214,64.36573311367381,0.9341,0.01422,65.68917018284107,1.1475,0.01778,64.53880764904386,1.3386,0.02204,60.73502722323049
"Airfoil,clarym18-il",http://airfoiltools.com/polar/csv?polar=xf-clarym18-il-200000,0.3703,0.01265,29.272727272727273,0.8386,0.01390,60.330935251798564,0.9472,0.01582,59.873577749683946,1.1339,0.01922,58.99583766909468,1.3209,0.02352,56.160714285714285
"Airfoil,coanda1-il",http://airfoiltools.com/polar/csv?polar=xf-coanda1-il-200000,0.1848,0.01492,12.386058981233244,0.5736,0.01147,50.00871839581517,0.8633,0.01645,52.48024316109422,1.0562,0.03131,33.7336314276589,1.3209,0.02352,56.160714285714285
"Airfoil,coanda2-il",http://airfoiltools.com/polar/csv?polar=xf-coanda2-il-200000,0.2367,0.01426,16.598877980364655,0.7390,0.01153,64.09366869037294,0.9050,0.01720,52.616279069767444,1.1059,0.03393,32.59357500736811,1.3209,0.02352,56.160714285714285
"Airfoil,coanda3-il",http://airfoiltools.com/polar/csv?polar=xf-coanda3-il-200000,0.2630,0.01332,19.744744744744747,0.7387,0.01035,71.3719806763285,0.8537,0.01661,51.39674894641782,1.0346,0.03250,31.833846153846153,1.3209,0.02352,56.160714285714285
"Airfoil,cootie-il",http://airfoiltools.com/polar/csv?polar=xf-cootie-il-200000,0.6112,0.01279,47.78733385457389,0.9319,0.01180,78.97457627118644,1.1362,0.01355,83.85239852398524,1.3558,0.01750,77.4742857142857,1.4049,0.03279,42.845379688929555
"Airfoil,cp-060-050-gn",http://airfoiltools.com/polar/csv?polar=xf-cp-060-050-gn-50000-n1,-0.0629,0.04618,-1.3620614984841923,0.2254,0.03349,6.730367273813078,0.4005,0.03204,12.500000000000002,0.6156,0.03499,17.593598170905974,0.8738,0.04211,20.75041557824745
"Airfoil,cp-080-050-gn",http://airfoiltools.com/polar/csv?polar=xf-cp-080-050-gn-50000-n1,0.0946,0.05160,1.8333333333333335,0.4062,0.03503,11.59577504995718,0.5837,0.03483,16.758541487223656,0.7795,0.03890,20.038560411311053,0.9739,0.04654,20.92608508809626
"Airfoil,cp-100-050-gn",http://airfoiltools.com/polar/csv?polar=xf-cp-100-050-gn-50000-n1,0.2067,0.05713,3.6180640644144932,0.5358,0.04343,12.337094174533732,0.7263,0.04075,17.82331288343558,0.9173,0.04595,19.963003264417846,1.0547,0.05748,18.348990953375086
"Airfoil,cp-120-050-gn",http://airfoiltools.com/polar/csv?polar=xf-cp-120-050-gn-50000-n1,0.2446,0.06616,3.697097944377268,0.6046,0.05349,11.303047298560479,0.8353,0.05084,16.42997639653816,1.0201,0.05650,18.054867256637166,1.1490,0.07060,16.274787535410766
"Airfoil,cp-140-050-gn",http://airfoiltools.com/polar/csv?polar=xf-cp-140-050-gn-50000-n1,0.2315,0.07745,2.9890251775338927,0.6080,0.06558,9.271119243671851,0.8651,0.06443,13.42697501164054,1.0993,0.07114,15.452628619623278,1.2279,0.08578,14.314525530426673
"Airfoil,cp-160-050-gn",http://airfoiltools.com/polar/csv?polar=xf-cp-160-050-gn-50000-n1,0.1874,0.09027,2.075994239503711,0.5611,0.07841,7.15597500318837,0.8408,0.07911,10.62823916066237,1.1186,0.08811,12.695494268527979,1.2823,0.10266,12.490746152347555
"Airfoil,cp-180-050-gn",http://airfoiltools.com/polar/csv?polar=xf-cp-180-050-gn-50000-n1,0.1090,0.10546,1.0335672292812441,0.4831,0.09109,5.30354594357229,0.7738,0.09296,8.324010327022375,1.0904,0.10473,10.411534421846653,1.3244,0.12144,10.905797101449275
"Airfoil,cr001sm-il",http://airfoiltools.com/polar/csv?polar=xf-cr001sm-il-200000,0.4796,0.01010,47.48514851485149,0.8328,0.00971,85.76725025746653,1.0232,0.01160,88.20689655172416,1.2121,0.01772,68.40293453724605,1.3257,0.03224,41.119727047146405
"Airfoil,cr1-il",http://airfoiltools.com/polar/csv?polar=xf-cr1-il-200000,0.4605,0.01513,30.436219431592864,0.8729,0.01216,71.7845394736842,1.0297,0.01308,78.72324159021407,1.1633,0.01768,65.7975113122172,1.3124,0.02321,56.54459284791038
"Airfoil,curtisc72-il",http://airfoiltools.com/polar/csv?polar=xf-curtisc72-il-200000,0.6793,0.01047,64.88061127029609,0.9796,0.01287,76.11499611499612,1.1674,0.01597,73.09956167814651,1.3612,0.02049,66.43240605173254,1.4304,0.03339,42.839173405211135
"Airfoil,dae11-il",http://airfoiltools.com/polar/csv?polar=xf-dae11-il-200000,0.6186,0.01968,31.432926829268297,0.9250,0.02294,40.322580645161295,1.1608,0.02158,53.790546802595,1.4230,0.02076,68.54527938342967,1.6262,0.02122,76.63524976437324
"Airfoil,dae21-il",http://airfoiltools.com/polar/csv?polar=xf-dae21-il-200000,0.6481,0.01932,33.54554865424431,0.9765,0.01757,55.5776892430279,1.2003,0.01707,70.31634446397189,1.4571,0.01725,84.4695652173913,1.6137,0.02113,76.37008991954566
"Airfoil,dae31-il",http://airfoiltools.com/polar/csv?polar=xf-dae31-il-200000,0.6901,0.01946,35.46248715313463,1.0373,0.01514,68.51387054161162,1.2512,0.01470,85.1156462585034,1.4787,0.01651,89.56390066626287,1.5819,0.02308,68.53986135181977
"Airfoil,dae51-il",http://airfoiltools.com/polar/csv?polar=xf-dae51-il-200000,0.4771,0.01051,45.39486203615604,0.8056,0.01100,73.23636363636363,1.0190,0.01186,85.91905564924113,1.2432,0.01601,77.65146783260462,1.3241,0.03103,42.671608121173065
"Airfoil,davis-corrected-il",http://airfoiltools.com/polar/csv?polar=xf-davis-corrected-il-1000000,0.1513,0.00683,22.152269399707173,0.4756,0.00686,69.32944606413994,0.7493,0.00783,95.69604086845466,1.0990,0.00916,119.97816593886463,1.2792,0.01271,100.64516129032256
"Airfoil,davis-il",http://airfoiltools.com/polar/csv?polar=xf-davis-il-200000,0.4976,0.00992,50.16129032258064,0.7746,0.01085,71.39170506912441,0.9393,0.01251,75.08393285371703,1.1171,0.01633,68.40783833435394,1.1416,0.02862,39.88819007686932
"Airfoil,davissm-il",http://airfoiltools.com/polar/csv?polar=xf-davissm-il-200000,0.7071,0.01489,47.488247145735386,1.0350,0.01187,87.19460825610783,1.2275,0.01293,94.93426140757927,1.3308,0.02833,46.97493822802682,1.1416,0.02862,39.88819007686932
"Airfoil,daytonwright6-il",http://airfoiltools.com/polar/csv?polar=xf-daytonwright6-il-200000,0.7654,0.01279,59.8436278342455,1.0088,0.01536,65.67708333333333,1.1715,0.01754,66.79019384264538,1.3593,0.02092,64.97609942638623,1.4628,0.02467,59.29468990676936
"Airfoil,daytonwrightt1-il",http://airfoiltools.com/polar/csv?polar=xf-daytonwrightt1-il-200000,0.7427,0.01143,64.97812773403325,0.9825,0.01396,70.37965616045845,1.1361,0.01726,65.82271147161066,1.3477,0.02184,61.70787545787546,1.4799,0.02714,54.52837140751658
"Airfoil,dbln526-il",http://airfoiltools.com/polar/csv?polar=xf-dbln526-il-200000,0.0524,0.05081,1.031293052548711,0.5182,0.05264,9.844224924012158,0.8585,0.04676,18.359709153122328,1.1548,0.03715,31.08479138627187,1.2851,0.03888,33.05298353909465
"Airfoil,defcnd1-il",http://airfoiltools.com/polar/csv?polar=xf-defcnd1-il-200000,0.3551,0.01864,19.05042918454936,0.7601,0.01944,39.09979423868313,1.0065,0.02048,49.14550781249999,1.1823,0.02303,51.33738601823708,1.3302,0.02638,50.42456406368461
"Airfoil,defcnd2-il",http://airfoiltools.com/polar/csv?polar=xf-defcnd2-il-200000,0.4194,0.01242,33.768115942028984,0.7973,0.01367,58.32479882955377,0.9475,0.01516,62.5,1.1582,0.01802,64.27302996670365,1.3658,0.02207,61.884911644766646
"Airfoil,defcnd3-il",http://airfoiltools.com/polar/csv?polar=xf-defcnd3-il-200000,0.3351,0.00995,33.678391959798994,0.6456,0.01148,56.2369337979094,0.8169,0.01374,59.45414847161572,1.0362,0.01716,60.38461538461538,1.1937,0.02352,50.75255102040816
"Airfoil,df101-il",http://airfoiltools.com/polar/csv?polar=xf-df101-il-200000,0.3587,0.00981,36.564729867482164,0.6380,0.01011,63.105835806132546,0.8086,0.01182,68.40947546531302,1.0056,0.01686,59.644128113879006,1.1789,0.02191,53.80648105887723
"Airfoil,df102-il",http://airfoiltools.com/polar/csv?polar=xf-df102-il-200000,0.3570,0.00980,36.42857142857143,0.6365,0.01008,63.144841269841265,0.7761,0.01394,55.674318507890966,0.9905,0.01944,50.951646090534986,1.2169,0.02705,44.98706099815157
"Airfoil,dfvlrr4-il",http://airfoiltools.com/polar/csv?polar=xf-dfvlrr4-il-200000,0.1959,0.02192,8.937043795620438,0.6508,0.01494,43.56091030789826,0.7882,0.02082,37.85782901056676,1.0510,0.02738,38.38568298027757,1.2829,0.03740,34.30213903743315
"Airfoil,dga1138-il",http://airfoiltools.com/polar/csv?polar=xf-dga1138-il-200000,0.3820,0.00955,40.0,0.6887,0.01002,68.73253493013972,0.8598,0.01521,56.528599605522686,1.0596,0.02980,35.557046979865774,1.2829,0.03740,34.30213903743315
"Airfoil,dga1182-il",http://airfoiltools.com/polar/csv?polar=xf-dga1182-il-200000,0.0091,0.01326,0.6862745098039217,0.3298,0.01818,18.140814081408138,0.5449,0.01910,28.52879581151833,0.7611,0.04601,16.542056074766354,0.6306,0.09624,6.552369077306733
"Airfoil,dh4009sm-il",http://airfoiltools.com/polar/csv?polar=xf-dh4009sm-il-200000,-0.0660,0.01055,-6.2559241706161135,0.4288,0.01396,30.716332378223495,0.5969,0.02390,24.974895397489536,0.7206,0.05215,13.81783317353787,0.6306,0.09624,6.552369077306733
"Airfoil,doa5-il",http://airfoiltools.com/polar/csv?polar=xf-doa5-il-200000,0.1526,0.02208,6.911231884057972,0.6249,0.01675,37.30746268656716,0.7762,0.01515,51.23432343234323,0.8788,0.01930,45.53367875647668,1.0063,0.02622,38.37909992372235
"Airfoil,dormoy-il",http://airfoiltools.com/polar/csv?polar=xf-dormoy-il-200000,0.4875,0.00899,54.22691879866518,0.7316,0.01358,53.87334315169367,0.8965,0.01876,47.787846481876336,0.8788,0.01930,45.53367875647668,1.0063,0.02622,38.37909992372235
"Airfoil,drgnfly-il",http://airfoiltools.com/polar/csv?polar=xf-drgnfly-il-200000,0.4875,0.00899,54.22691879866518,0.7316,0.01358,53.87334315169367,0.4274,0.07203,5.9336387616271,0.5960,0.08202,7.266520360887588,0.7251,0.09503,7.6302220351467955
"Airfoil,dsma523a-il",http://airfoiltools.com/polar/csv?polar=xf-dsma523a-il-200000,-0.0045,0.02003,-0.22466300549176235,0.4474,0.02121,21.093823668081097,0.6814,0.02556,26.65884194053208,0.9563,0.04093,23.36428047886636,0.7251,0.09503,7.6302220351467955
"Airfoil,dsma523b-il",http://airfoiltools.com/polar/csv?polar=xf-dsma523b-il-200000,0.1363,0.02231,6.109367996414164,0.6220,0.02283,27.24485326325011,0.8775,0.02976,29.48588709677419,1.1086,0.05265,21.056030389363723,0.7251,0.09503,7.6302220351467955
"Airfoil,du06-w-200-dt",http://airfoiltools.com/polar/csv?polar=xf-du06-w-200-dt-200000,0.0787,0.01951,4.033828805740646,0.4074,0.02033,20.039350713231677,0.6266,0.02009,31.189646590343457,0.9008,0.02024,44.50592885375494,1.1405,0.02351,48.51127179923437
"Airfoil,du84132v-il",http://airfoiltools.com/polar/csv?polar=xf-du84132v-il-200000,0.4056,0.01347,30.111358574610247,0.6861,0.01243,55.19710378117458,0.8714,0.01276,68.29153605015674,1.1095,0.01608,68.99875621890547,1.2617,0.02255,55.951219512195124
"Airfoil,du8608418-il",http://airfoiltools.com/polar/csv?polar=xf-du8608418-il-200000,0.3009,0.01103,27.28014505893019,0.5371,0.01124,47.7846975088968,0.6736,0.01280,52.62499999999999,0.8339,0.02232,37.36111111111111,0.8937,0.05664,15.778601694915254
"Airfoil,du861372-il",http://airfoiltools.com/polar/csv?polar=xf-du861372-il-200000,0.0147,0.01552,0.9471649484536082,0.2868,0.01495,19.183946488294314,0.4658,0.02056,22.655642023346307,0.6394,0.01951,32.77293695540748,0.8551,0.03039,28.137545245146427
"Airfoil,e1098-il",http://airfoiltools.com/polar/csv?polar=xf-e1098-il-200000,0.3655,0.02699,13.542052612078548,0.6296,0.03174,19.8361688720857,0.8175,0.03277,24.94659749771132,1.0797,0.03007,35.90621882274693,1.2676,0.02638,48.05155420773313
"Airfoil,e1200-il",http://airfoiltools.com/polar/csv?polar=xf-e1200-il-200000,0.3663,0.02215,16.5372460496614,0.7041,0.01996,35.27555110220441,0.9365,0.01726,54.25840092699884,1.1025,0.01616,68.2240099009901,1.2235,0.02531,48.34057684709601
"Airfoil,e1210-il",http://airfoiltools.com/polar/csv?polar=xf-e1210-il-200000,0.5245,0.01573,33.34392879847425,0.8492,0.01558,54.50577663671373,1.0563,0.01796,58.81403118040089,1.3011,0.02178,59.738292011019276,1.5207,0.02707,56.176579239009975
