Airfoil,CL,CD,CLMax,Vlo,Lift,Drag,Average Resistance,WingArea,ThrustNeeded
ah79100a-il- 3 Deg Alpha,0.8034,0.01027,1.3944,35.45570931,22.35968675,0.285827711,0.938633976,38,11.68481097
ah79100a-il- 3 Deg Alpha,0.8034,0.01027,1.3944,35.22472503,22.35968675,0.285827711,0.938633976,38.5,11.54525023
ah79100a-il- 3 Deg Alpha,0.8034,0.01027,1.3944,34.99819712,22.35968675,0.285827711,0.938633976,39,11.40926797
ah79100a-il- 3 Deg Alpha,0.8034,0.01027,1.3944,34.7759841,22.35968675,0.285827711,0.938633976,39.5,11.2767283
ah79100a-il- 3 Deg Alpha,0.8034,0.01027,1.3944,34.5579507,22.35968675,0.285827711,0.938633976,40,11.14750212
ah79100a-il- 3 Deg Alpha,0.8034,0.01027,1.3944,34.34396753,22.35968675,0.285827711,0.938633976,40.5,11.02146671
ah79100a-il- 3 Deg Alpha,0.8034,0.01027,1.3944,34.13391071,22.35968675,0.285827711,0.938633976,41,10.89850533
ah79100a-il- 3 Deg Alpha,0.8034,0.01027,1.3944,33.92766163,22.35968675,0.285827711,0.938633976,41.5,10.77850688
ah79100a-il- 3 Deg Alpha,0.8034,0.01027,1.3944,33.72510661,22.35968675,0.285827711,0.938633976,42,10.66136554
ah79100a-il- 3 Deg Alpha,0.8034,0.01027,1.3944,33.52613669,22.35968675,0.285827711,0.938633976,42.5,10.54698046
ah79100a-il- 3 Deg Alpha,0.8034,0.01027,1.3944,33.33064735,22.35968675,0.285827711,0.938633976,43,10.4352555
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,35.88748592,20.67443669,0.301832121,0.988343388,31.5,11.99784611
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,35.6060111,20.67443669,0.301832121,0.988343388,32,11.82582263
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,35.33105709,20.67443669,0.301832121,0.988343388,32.5,11.65909218
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,35.06237595,20.67443669,0.301832121,0.988343388,33,11.49741417
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,34.79973273,20.67443669,0.301832121,0.988343388,33.5,11.34056237
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,34.54290463,20.67443669,0.301832121,0.988343388,34,11.18832385
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,34.29168017,20.67443669,0.301832121,0.988343388,34.5,11.04049805
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,34.0458585,20.67443669,0.301832121,0.988343388,35,10.89689584
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,33.80524872,20.67443669,0.301832121,0.988343388,35.5,10.75733876
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,33.5696692,20.67443669,0.301832121,0.988343388,36,10.62165827
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,33.33894709,20.67443669,0.301832121,0.988343388,36.5,10.48969505
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,33.11291772,20.67443669,0.301832121,0.988343388,37,10.36129841
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,32.89142415,20.67443669,0.301832121,0.988343388,37.5,10.23632568
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,32.67431667,20.67443669,0.301832121,0.988343388,38,10.1146417
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,32.4614524,20.67443669,0.301832121,0.988343388,38.5,9.996118343
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,32.25269492,20.67443669,0.301832121,0.988343388,39,9.880634049
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,32.04791383,20.67443669,0.301832121,0.988343388,39.5,9.768073408
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,31.84698449,20.67443669,0.301832121,0.988343388,40,9.658326783
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,31.64978764,20.67443669,0.301832121,0.988343388,40.5,9.551289951
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,31.45620915,20.67443669,0.301832121,0.988343388,41,9.446863773
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,31.26613968,20.67443669,0.301832121,0.988343388,41.5,9.344953889
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,31.07947449,20.67443669,0.301832121,0.988343388,42,9.24547043
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,30.89611316,20.67443669,0.301832121,0.988343388,42.5,9.148327759
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,30.71595936,20.67443669,0.301832121,0.988343388,43,9.05344422
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,35.88748592,28.36087411,0.320740946,0.853523464,31.5,11.86302619
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,35.6060111,28.36087411,0.320740946,0.853523464,32,11.69100271
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,35.33105709,28.36087411,0.320740946,0.853523464,32.5,11.52427226
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,35.06237595,28.36087411,0.320740946,0.853523464,33,11.36259425
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,34.79973273,28.36087411,0.320740946,0.853523464,33.5,11.20574244
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,34.54290463,28.36087411,0.320740946,0.853523464,34,11.05350393
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,34.29168017,28.36087411,0.320740946,0.853523464,34.5,10.90567813
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,34.0458585,28.36087411,0.320740946,0.853523464,35,10.76207592
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,33.80524872,28.36087411,0.320740946,0.853523464,35.5,10.62251884
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,33.5696692,28.36087411,0.320740946,0.853523464,36,10.48683835
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,33.33894709,28.36087411,0.320740946,0.853523464,36.5,10.35487513
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,33.11291772,28.36087411,0.320740946,0.853523464,37,10.22647849
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,32.89142415,28.36087411,0.320740946,0.853523464,37.5,10.10150575
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,32.67431667,28.36087411,0.320740946,0.853523464,38,9.979821775
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,32.4614524,28.36087411,0.320740946,0.853523464,38.5,9.86129842
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,32.25269492,28.36087411,0.320740946,0.853523464,39,9.745814126
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,32.04791383,28.36087411,0.320740946,0.853523464,39.5,9.633253485
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,31.84698449,28.36087411,0.320740946,0.853523464,40,9.523506859
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,31.64978764,28.36087411,0.320740946,0.853523464,40.5,9.416470027
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,31.45620915,28.36087411,0.320740946,0.853523464,41,9.31204385
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,31.26613968,28.36087411,0.320740946,0.853523464,41.5,9.210133966
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,31.07947449,28.36087411,0.320740946,0.853523464,42,9.110650507
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,30.89611316,28.36087411,0.320740946,0.853523464,42.5,9.013507836
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,30.71595936,28.36087411,0.320740946,0.853523464,43,8.918624297
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,35.76833522,21.1893618,0.309349663,0.985562427,32.5,11.92208081
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,35.49632873,21.1893618,0.309349663,0.985562427,33,11.75637598
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,35.23043488,21.1893618,0.309349663,0.985562427,33.5,11.59561757
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,34.97042812,21.1893618,0.309349663,0.985562427,34,11.43958735
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,34.71609436,21.1893618,0.309349663,0.985562427,34.5,11.28807974
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,34.46723026,21.1893618,0.309349663,0.985562427,35,11.14090092
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,34.22364254,21.1893618,0.309349663,0.985562427,35.5,10.99786799
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,33.98514735,21.1893618,0.309349663,0.985562427,36,10.85880819
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,33.75156969,21.1893618,0.309349663,0.985562427,36.5,10.72355824
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,33.52274285,21.1893618,0.309349663,0.985562427,37,10.59196371
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,33.29850794,21.1893618,0.309349663,0.985562427,37.5,10.46387836
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,33.0787134,21.1893618,0.309349663,0.985562427,38,10.33916367
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,32.8632146,21.1893618,0.309349663,0.985562427,38.5,10.21768833
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,32.65187341,21.1893618,0.309349663,0.985562427,39,10.09932774
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,32.44455783,21.1893618,0.309349663,0.985562427,39.5,9.983963626
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,32.24114167,21.1893618,0.309349663,0.985562427,40,9.871483611
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,32.0415042,21.1893618,0.309349663,0.985562427,40.5,9.76178088
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,31.84552986,21.1893618,0.309349663,0.985562427,41,9.654753826
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,31.65310798,21.1893618,0.309349663,0.985562427,41.5,9.550305737
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,31.46413251,21.1893618,0.309349663,0.985562427,42,9.448344507
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,31.27850179,21.1893618,0.309349663,0.985562427,42.5,9.348782365
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,31.0961183,21.1893618,0.309349663,0.985562427,43,9.251535621
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,36.04669223,27.94079101,0.34665573,0.88783991,32,11.99524139
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,35.76833522,27.94079101,0.34665573,0.88783991,32.5,11.82435829
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,35.49632873,27.94079101,0.34665573,0.88783991,33,11.65865347
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,35.23043488,27.94079101,0.34665573,0.88783991,33.5,11.49789505
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,34.97042812,27.94079101,0.34665573,0.88783991,34,11.34186483
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,34.71609436,27.94079101,0.34665573,0.88783991,34.5,11.19035722
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,34.46723026,27.94079101,0.34665573,0.88783991,35,11.04317841
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,34.22364254,27.94079101,0.34665573,0.88783991,35.5,10.90014547
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,33.98514735,27.94079101,0.34665573,0.88783991,36,10.76108567
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,33.75156969,27.94079101,0.34665573,0.88783991,36.5,10.62583573
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,33.52274285,27.94079101,0.34665573,0.88783991,37,10.49424119
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,33.29850794,27.94079101,0.34665573,0.88783991,37.5,10.36615584
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,33.0787134,27.94079101,0.34665573,0.88783991,38,10.24144116
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,32.8632146,27.94079101,0.34665573,0.88783991,38.5,10.11996582
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,32.65187341,27.94079101,0.34665573,0.88783991,39,10.00160523
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,32.44455783,27.94079101,0.34665573,0.88783991,39.5,9.886241109
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,32.24114167,27.94079101,0.34665573,0.88783991,40,9.773761094
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,32.0415042,27.94079101,0.34665573,0.88783991,40.5,9.664058363
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,31.84552986,27.94079101,0.34665573,0.88783991,41,9.557031309
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,31.65310798,27.94079101,0.34665573,0.88783991,41.5,9.45258322
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,31.46413251,27.94079101,0.34665573,0.88783991,42,9.35062199
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,31.27850179,27.94079101,0.34665573,0.88783991,42.5,9.251059848
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,31.0961183,27.94079101,0.34665573,0.88783991,43,9.153813104
ah80136-il- 3 Deg Alpha,0.5456,0.02061,1.2566,35.11065311,16.84994811,0.636505555,1.399506592,43,11.93753704
ah80140-il- 0 Deg Alpha,0.3974,0.01626,1.4789,35.12819434,10.42822314,0.426680695,1.318116232,36.5,11.86667888
ah80140-il- 0 Deg Alpha,0.3974,0.01626,1.4789,34.89003435,10.42822314,0.426680695,1.318116232,37,11.72413074
ah80140-il- 0 Deg Alpha,0.3974,0.01626,1.4789,34.65665357,10.42822314,0.426680695,1.318116232,37.5,11.58538388
ah80140-il- 0 Deg Alpha,0.3974,0.01626,1.4789,34.42789428,10.42822314,0.426680695,1.318116232,38,11.45028825
ah80140-il- 0 Deg Alpha,0.3974,0.01626,1.4789,34.20360594,10.42822314,0.426680695,1.318116232,38.5,11.3187016
ah80140-il- 0 Deg Alpha,0.3974,0.01626,1.4789,33.98364478,10.42822314,0.426680695,1.318116232,39,11.19048897
ah80140-il- 0 Deg Alpha,0.3974,0.01626,1.4789,33.76787342,10.42822314,0.426680695,1.318116232,39.5,11.06552222
ah80140-il- 0 Deg Alpha,0.3974,0.01626,1.4789,33.55616053,10.42822314,0.426680695,1.318116232,40,10.94367965
ah80140-il- 0 Deg Alpha,0.3974,0.01626,1.4789,33.34838045,10.42822314,0.426680695,1.318116232,40.5,10.82484553
ah80140-il- 0 Deg Alpha,0.3974,0.01626,1.4789,33.1444129,10.42822314,0.426680695,1.318116232,41,10.70890981
ah80140-il- 0 Deg Alpha,0.3974,0.01626,1.4789,32.94414272,10.42822314,0.426680695,1.318116232,41.5,10.59576772
ah80140-il- 0 Deg Alpha,0.3974,0.01626,1.4789,32.74745951,10.42822314,0.426680695,1.318116232,42,10.48531949
ah80140-il- 0 Deg Alpha,0.3974,0.01626,1.4789,32.55425747,10.42822314,0.426680695,1.318116232,42.5,10.37747004
ah80140-il- 0 Deg Alpha,0.3974,0.01626,1.4789,32.36443511,10.42822314,0.426680695,1.318116232,43,10.27212871
ah80140-il- 3 Deg Alpha,0.7013,0.01912,1.4789,35.37129893,18.40290108,0.501730313,1.233672292,36,11.92874275
ah80140-il- 3 Deg Alpha,0.7013,0.01912,1.4789,35.12819434,18.40290108,0.501730313,1.233672292,36.5,11.78223494
ah80140-il- 3 Deg Alpha,0.7013,0.01912,1.4789,34.89003435,18.40290108,0.501730313,1.233672292,37,11.6396868
ah80140-il- 3 Deg Alpha,0.7013,0.01912,1.4789,34.65665357,18.40290108,0.501730313,1.233672292,37.5,11.50093994
ah80140-il- 3 Deg Alpha,0.7013,0.01912,1.4789,34.42789428,18.40290108,0.501730313,1.233672292,38,11.36584431
ah80140-il- 3 Deg Alpha,0.7013,0.01912,1.4789,34.20360594,18.40290108,0.501730313,1.233672292,38.5,11.23425766
ah80140-il- 3 Deg Alpha,0.7013,0.01912,1.4789,33.98364478,18.40290108,0.501730313,1.233672292,39,11.10604503
ah80140-il- 3 Deg Alpha,0.7013,0.01912,1.4789,33.76787342,18.40290108,0.501730313,1.233672292,39.5,10.98107828
ah80140-il- 3 Deg Alpha,0.7013,0.01912,1.4789,33.55616053,18.40290108,0.501730313,1.233672292,40,10.85923571
ah80140-il- 3 Deg Alpha,0.7013,0.01912,1.4789,33.34838045,18.40290108,0.501730313,1.233672292,40.5,10.74040159
ah80140-il- 3 Deg Alpha,0.7013,0.01912,1.4789,33.1444129,18.40290108,0.501730313,1.233672292,41,10.62446587
ah80140-il- 3 Deg Alpha,0.7013,0.01912,1.4789,32.94414272,18.40290108,0.501730313,1.233672292,41.5,10.51132378
ah80140-il- 3 Deg Alpha,0.7013,0.01912,1.4789,32.74745951,18.40290108,0.501730313,1.233672292,42,10.40087555
ah80140-il- 3 Deg Alpha,0.7013,0.01912,1.4789,32.55425747,18.40290108,0.501730313,1.233672292,42.5,10.2930261
ah80140-il- 3 Deg Alpha,0.7013,0.01912,1.4789,32.36443511,18.40290108,0.501730313,1.233672292,43,10.18768477
ah82150a-il- 0 Deg Alpha,0.2733,0.02079,1.2799,34.78959846,8.286761778,0.630376061,1.564640825,43,11.9108312
ah82150a-il- 3 Deg Alpha,0.6033,0.0198,1.2799,35.20132402,18.29273099,0.600358153,1.334503533,42,11.92703177
ah82150a-il- 3 Deg Alpha,0.6033,0.0198,1.2799,34.99364477,18.29273099,0.600358153,1.334503533,42.5,11.80241379
ah82150a-il- 3 Deg Alpha,0.6033,0.0198,1.2799,34.78959846,18.29273099,0.600358153,1.334503533,43,11.68069391
ah83150q-il- 0 Deg Alpha,0.4364,0.01983,1.343,34.9950119,12.61043276,0.573017602,1.420808947,40.5,11.88953714
ah83150q-il- 0 Deg Alpha,0.4364,0.01983,1.343,34.78097312,12.61043276,0.573017602,1.420808947,41,11.76186972
ah83150q-il- 0 Deg Alpha,0.4364,0.01983,1.343,34.57081426,12.61043276,0.573017602,1.420808947,41.5,11.63727863
ah83150q-il- 0 Deg Alpha,0.4364,0.01983,1.343,34.3644195,12.61043276,0.573017602,1.420808947,42,11.51565399
ah83150q-il- 0 Deg Alpha,0.4364,0.01983,1.343,34.16167779,12.61043276,0.573017602,1.420808947,42.5,11.39689111
ah83150q-il- 0 Deg Alpha,0.4364,0.01983,1.343,33.96248263,12.61043276,0.573017602,1.420808947,43,11.28089015
ah83150q-il- 3 Deg Alpha,0.7695,0.02035,1.343,35.43521803,22.23585704,0.588043783,1.243326642,39.5,11.97708593
ah83150q-il- 3 Deg Alpha,0.7695,0.02035,1.343,35.21305147,22.23585704,0.588043783,1.243326642,40,11.84291394
ah83150q-il- 3 Deg Alpha,0.7695,0.02035,1.343,34.9950119,22.23585704,0.588043783,1.243326642,40.5,11.71205483
ah83150q-il- 3 Deg Alpha,0.7695,0.02035,1.343,34.78097312,22.23585704,0.588043783,1.243326642,41,11.58438742
ah83150q-il- 3 Deg Alpha,0.7695,0.02035,1.343,34.57081426,22.23585704,0.588043783,1.243326642,41.5,11.45979632
ah83150q-il- 3 Deg Alpha,0.7695,0.02035,1.343,34.3644195,22.23585704,0.588043783,1.243326642,42,11.33817168
ah83150q-il- 3 Deg Alpha,0.7695,0.02035,1.343,34.16167779,22.23585704,0.588043783,1.243326642,42.5,11.2194088
ah83150q-il- 3 Deg Alpha,0.7695,0.02035,1.343,33.96248263,22.23585704,0.588043783,1.243326642,43,11.10340785
ah88k130-il- 0 Deg Alpha,0.3101,0.02231,1.2913,34.83883492,9.319570046,0.670492124,1.584100723,42.5,11.959597
ah88k130-il- 0 Deg Alpha,0.3101,0.02231,1.2913,34.6356913,9.319570046,0.670492124,1.584100723,43,11.83895169
ah88k130-il- 3 Deg Alpha,0.6221,0.02352,1.2913,35.0455954,18.69624162,0.70685678,1.432931948,42,11.93194604
ah88k130-il- 3 Deg Alpha,0.6221,0.02352,1.2913,34.83883492,18.69624162,0.70685678,1.432931948,42.5,11.80842822
ah88k130-il- 3 Deg Alpha,0.6221,0.02352,1.2913,34.6356913,18.69624162,0.70685678,1.432931948,43,11.68778292
ah93156-il- 3 Deg Alpha,0.8684,0.02088,1.2376,35.3791411,27.23082353,0.654743891,1.210127421,43,11.90994082
ah93157-il- 0 Deg Alpha,0.5701,0.01986,1.2655,35.19217623,17.48276634,0.609029538,1.359374211,42.5,11.94639779
ah93157-il- 0 Deg Alpha,0.5701,0.01986,1.2655,34.98697228,17.48276634,0.609029538,1.359374211,43,11.82329287
ah93157-il- 3 Deg Alpha,0.9082,0.01787,1.2655,35.61365444,27.85098823,0.548003919,1.090984155,41.5,11.93311674
ah93157-il- 3 Deg Alpha,0.9082,0.01787,1.2655,35.4010337,27.85098823,0.548003919,1.090984155,42,11.80404373
ah93157-il- 3 Deg Alpha,0.9082,0.01787,1.2655,35.19217623,27.85098823,0.548003919,1.090984155,42.5,11.67800773
ah93157-il- 3 Deg Alpha,0.9082,0.01787,1.2655,34.98697228,27.85098823,0.548003919,1.090984155,43,11.55490281
ah93w145-il- 0 Deg Alpha,0.3816,0.0141,1.469,35.24636492,10.08109789,0.372493397,1.270871439,36.5,11.89052379
ah93w145-il- 0 Deg Alpha,0.3816,0.0141,1.469,35.00740376,10.08109789,0.372493397,1.270871439,37,11.74701497
ah93w145-il- 0 Deg Alpha,0.3816,0.0141,1.469,34.7732379,10.08109789,0.372493397,1.270871439,37.5,11.60733306
ah93w145-il- 0 Deg Alpha,0.3816,0.0141,1.469,34.54370907,10.08109789,0.372493397,1.270871439,38,11.47132698
ah93w145-il- 0 Deg Alpha,0.3816,0.0141,1.469,34.31866622,10.08109789,0.372493397,1.270871439,38.5,11.33885354
ah93w145-il- 0 Deg Alpha,0.3816,0.0141,1.469,34.09796511,10.08109789,0.372493397,1.270871439,39,11.20977684
ah93w145-il- 0 Deg Alpha,0.3816,0.0141,1.469,33.88146791,10.08109789,0.372493397,1.270871439,39.5,11.08396791
ah93w145-il- 0 Deg Alpha,0.3816,0.0141,1.469,33.66904282,10.08109789,0.372493397,1.270871439,40,10.96130421
ah93w145-il- 0 Deg Alpha,0.3816,0.0141,1.469,33.46056377,10.08109789,0.372493397,1.270871439,40.5,10.84166923
ah93w145-il- 0 Deg Alpha,0.3816,0.0141,1.469,33.25591008,10.08109789,0.372493397,1.270871439,41,10.72495219
ah93w145-il- 0 Deg Alpha,0.3816,0.0141,1.469,33.05496619,10.08109789,0.372493397,1.270871439,41.5,10.6110476
ah93w145-il- 0 Deg Alpha,0.3816,0.0141,1.469,32.85762134,10.08109789,0.372493397,1.270871439,42,10.49985503
ah93w145-il- 0 Deg Alpha,0.3816,0.0141,1.469,32.66376938,10.08109789,0.372493397,1.270871439,42.5,10.39127875
ah93w145-il- 0 Deg Alpha,0.3816,0.0141,1.469,32.47330846,10.08109789,0.372493397,1.270871439,43,10.2852275
ah93w145-il- 3 Deg Alpha,0.7547,0.01628,1.469,35.49028731,19.93764302,0.430084575,1.131331714,36,11.89847923
ah93w145-il- 3 Deg Alpha,0.7547,0.01628,1.469,35.24636492,19.93764302,0.430084575,1.131331714,36.5,11.75098406
ah93w145-il- 3 Deg Alpha,0.7547,0.01628,1.469,35.00740376,19.93764302,0.430084575,1.131331714,37,11.60747525
ah93w145-il- 3 Deg Alpha,0.7547,0.01628,1.469,34.7732379,19.93764302,0.430084575,1.131331714,37.5,11.46779333
ah93w145-il- 3 Deg Alpha,0.7547,0.01628,1.469,34.54370907,19.93764302,0.430084575,1.131331714,38,11.33178726
ah93w145-il- 3 Deg Alpha,0.7547,0.01628,1.469,34.31866622,19.93764302,0.430084575,1.131331714,38.5,11.19931381
ah93w145-il- 3 Deg Alpha,0.7547,0.01628,1.469,34.09796511,19.93764302,0.430084575,1.131331714,39,11.07023712
ah93w145-il- 3 Deg Alpha,0.7547,0.01628,1.469,33.88146791,19.93764302,0.430084575,1.131331714,39.5,10.94442819
ah93w145-il- 3 Deg Alpha,0.7547,0.01628,1.469,33.66904282,19.93764302,0.430084575,1.131331714,40,10.82176448
ah93w145-il- 3 Deg Alpha,0.7547,0.01628,1.469,33.46056377,19.93764302,0.430084575,1.131331714,40.5,10.70212951
ah93w145-il- 3 Deg Alpha,0.7547,0.01628,1.469,33.25591008,19.93764302,0.430084575,1.131331714,41,10.58541246
ah93w145-il- 3 Deg Alpha,0.7547,0.01628,1.469,33.05496619,19.93764302,0.430084575,1.131331714,41.5,10.47150788
ah93w145-il- 3 Deg Alpha,0.7547,0.01628,1.469,32.85762134,19.93764302,0.430084575,1.131331714,42,10.3603153
ah93w145-il- 3 Deg Alpha,0.7547,0.01628,1.469,32.66376938,19.93764302,0.430084575,1.131331714,42.5,10.25173903
ah93w145-il- 3 Deg Alpha,0.7547,0.01628,1.469,32.47330846,19.93764302,0.430084575,1.131331714,43,10.14568778
ah93w174-il- 0 Deg Alpha,0.3894,0.01718,1.5295,35.27466522,9.880245309,0.435908101,1.338303195,35,11.97501602
ah93w174-il- 0 Deg Alpha,0.3894,0.01718,1.5295,35.02537117,9.880245309,0.435908101,1.338303195,35.5,11.82520317
ah93w174-il- 0 Deg Alpha,0.3894,0.01718,1.5295,34.78128896,9.880245309,0.435908101,1.338303195,36,11.67955178
ah93w174-il- 0 Deg Alpha,0.3894,0.01718,1.5295,34.54223946,9.880245309,0.435908101,1.338303195,36.5,11.53789084
ah93w174-il- 0 Deg Alpha,0.3894,0.01718,1.5295,34.30805209,9.880245309,0.435908101,1.338303195,37,11.40005857
ah93w174-il- 0 Deg Alpha,0.3894,0.01718,1.5295,34.07856422,9.880245309,0.435908101,1.338303195,37.5,11.26590183
ah93w174-il- 0 Deg Alpha,0.3894,0.01718,1.5295,33.85362074,9.880245309,0.435908101,1.338303195,38,11.13527554
ah93w174-il- 0 Deg Alpha,0.3894,0.01718,1.5295,33.63307363,9.880245309,0.435908101,1.338303195,38.5,11.00804213
ah93w174-il- 0 Deg Alpha,0.3894,0.01718,1.5295,33.41678153,9.880245309,0.435908101,1.338303195,39,10.88407112
ah93w174-il- 0 Deg Alpha,0.3894,0.01718,1.5295,33.20460934,9.880245309,0.435908101,1.338303195,39.5,10.76323861
